Elaborato,ID,Timestamp della richiesta,Metodo,URL,Codice,Ragione,RTT,Dimensione della intestazione della risposta,Dimensione del corpo della risposta,Massima allerta,Nota,Etichette
Elaborato,11922,Thu Sep 19 16:40:29 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?page=login.php,200,OK,31,377,41639,Medio,false,
Elaborato,11923,Thu Sep 19 16:40:29 CEST 2024,GET,http://192.168.50.151/,200,OK,13,232,891,Medio,false,
Elaborato,11924,Thu Sep 19 16:40:29 CEST 2024,GET,http://192.168.50.151/favicon.ico,404,Not Found,8,223,294,Medio,false,
Fuori scopo,11925,Thu Sep 19 16:40:29 CEST 2024,GET,http://twiki.org/,403,Forbidden,0,130,63,,false,
Elaborato,11926,Thu Sep 19 16:40:29 CEST 2024,GET,http://192.168.50.151/mutillidae/,200,OK,30,377,24257,Medio,false,
Elaborato,11927,Thu Sep 19 16:40:29 CEST 2024,GET,http://192.168.50.151/mutillidae/styles/ddsmoothmenu/ddsmoothmenu-v.css,200,OK,3,297,1188,Basso,false,
Fuori scopo,11928,Thu Sep 19 16:40:29 CEST 2024,GET,http://twiki.org/favicon.ico,403,Forbidden,0,130,63,,false,
Elaborato,11929,Thu Sep 19 16:40:29 CEST 2024,GET,http://192.168.50.151/mutillidae/styles/ddsmoothmenu/ddsmoothmenu.css,200,OK,3,297,2250,Basso,false,
Elaborato,11930,Thu Sep 19 16:40:29 CEST 2024,GET,http://192.168.50.151/mutillidae/javascript/bookmark-site.js,200,OK,3,313,1064,Basso,false,
Elaborato,11931,Thu Sep 19 16:40:29 CEST 2024,GET,http://192.168.50.151/mutillidae/styles/global-styles.css,200,OK,4,297,7734,Basso,false,
Elaborato,11932,Thu Sep 19 16:40:29 CEST 2024,GET,http://192.168.50.151/mutillidae/javascript/ddsmoothmenu/ddsmoothmenu.js,200,OK,4,314,8638,Basso,false,
Elaborato,11933,Thu Sep 19 16:40:29 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?do=toggle-security&page=login.php,302,Found,28,419,0,Basso,false,
Elaborato,11934,Thu Sep 19 16:40:29 CEST 2024,GET,http://192.168.50.151/mutillidae/javascript/ddsmoothmenu/jquery.min.js,200,OK,6,314,57254,Medio,false,
Elaborato,11935,Thu Sep 19 16:40:29 CEST 2024,GET,http://192.168.50.151/mutillidae/images/samurai-wtf-logo-320-214.jpeg,200,OK,3,299,6492,Basso,false,
Elaborato,11936,Thu Sep 19 16:40:29 CEST 2024,GET,http://192.168.50.151/mutillidae/images/bui_eclipse_pos_logo_fc_med.jpg,200,OK,4,300,51649,Basso,false,
Elaborato,11937,Thu Sep 19 16:40:29 CEST 2024,GET,http://192.168.50.151/mutillidae/images/backtrack-4-r2-logo-90-69.png,200,OK,4,298,1444,Basso,false,
Elaborato,11938,Thu Sep 19 16:40:29 CEST 2024,GET,http://192.168.50.151/mutillidae/images/coykillericon.png,200,OK,5,299,5575,Basso,false,
Elaborato,11939,Thu Sep 19 16:40:29 CEST 2024,GET,http://192.168.50.151/mutillidae/images/toad-for-mysql-77-80.jpg,200,OK,4,300,10273,Basso,false,
Elaborato,11940,Thu Sep 19 16:40:29 CEST 2024,GET,http://192.168.50.151/mutillidae/images/php-mysql-logo-176-200.jpeg,200,OK,7,299,4441,Basso,false,
Elaborato,11941,Thu Sep 19 16:40:29 CEST 2024,GET,http://192.168.50.151/mutillidae/images/IhackBanner2x_final_print.jpg,200,OK,7,303,102077,Basso,false,
Elaborato,11942,Thu Sep 19 16:40:29 CEST 2024,GET,http://192.168.50.151/mutillidae/images/twitter.gif,200,OK,6,298,1828,Basso,false,
Elaborato,11943,Thu Sep 19 16:40:29 CEST 2024,GET,http://192.168.50.151/mutillidae/images/youtube_256_256.png,200,OK,13,300,39246,Basso,false,
Elaborato,11944,Thu Sep 19 16:40:29 CEST 2024,GET,http://192.168.50.151/mutillidae/images/owasp-logo-400-300.png,200,OK,22,300,71875,Basso,false,
Elaborato,11945,Thu Sep 19 16:40:29 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?page=login.php,200,OK,31,377,25497,Medio,false,
Elaborato,11946,Thu Sep 19 16:40:29 CEST 2024,GET,http://192.168.50.151/mutillidae/favicon.ico,200,OK,2,300,1150,Basso,false,
Elaborato,11947,Thu Sep 19 16:40:29 CEST 2024,GET,http://192.168.50.151/mutillidae/images/right.gif,200,OK,4,296,860,Basso,false,
Elaborato,11948,Thu Sep 19 16:40:30 CEST 2024,GET,http://192.168.50.151/twiki/,200,OK,17,296,782,Medio,false,
Elaborato,11949,Thu Sep 19 16:40:30 CEST 2024,GET,http://192.168.50.151/,200,OK,14,232,891,Medio,false,
Elaborato,11950,Thu Sep 19 16:40:30 CEST 2024,GET,http://192.168.50.151/twiki/TWikiHistory.html,200,OK,12,299,52417,Medio,false,
Elaborato,11951,Thu Sep 19 16:40:31 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?do=toggle-security&page=home.php,302,Found,27,417,0,Basso,false,
Elaborato,11952,Thu Sep 19 16:40:31 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?page=login.php,200,OK,33,377,41639,Medio,false,
Elaborato,11953,Thu Sep 19 16:40:31 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?page=home.php,200,OK,28,377,24267,Medio,false,
Elaborato,11954,Thu Sep 19 16:40:31 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?page=home.php,200,OK,32,377,24267,Medio,false,
Elaborato,11955,Thu Sep 19 16:40:31 CEST 2024,GET,http://192.168.50.151/twiki/TWikiDocumentation.html,200,OK,111,301,453477,Medio,false,
Fuori scopo,11956,Thu Sep 19 16:40:31 CEST 2024,GET,http://twiki.org/p/pub/TWiki/TWikiDocGraphics/warning.gif,403,Forbidden,0,130,63,,false,
Fuori scopo,11957,Thu Sep 19 16:40:31 CEST 2024,GET,http://twiki.org/p/pub/TWiki/TWikiDocGraphics/help.gif,403,Forbidden,0,130,63,,false,
Fuori scopo,11958,Thu Sep 19 16:40:31 CEST 2024,GET,http://twiki.org/p/pub/TWiki/TWikiDocGraphics/new.gif,403,Forbidden,0,130,63,,false,
Fuori scopo,11959,Thu Sep 19 16:40:31 CEST 2024,GET,http://twiki.org/p/pub/TWiki/TWikiDocGraphics/tip.gif,403,Forbidden,0,130,63,,false,
Fuori scopo,11960,Thu Sep 19 16:40:31 CEST 2024,GET,http://twiki.org/p/pub/TWiki/FileAttachment/Smile.gif,403,Forbidden,0,130,63,,false,
Elaborato,11961,Thu Sep 19 16:40:31 CEST 2024,GET,http://192.168.50.151/p/pub/icn/txt.gif,404,Not Found,2,222,300,Medio,false,
Elaborato,11962,Thu Sep 19 16:40:31 CEST 2024,GET,http://192.168.50.151/p/pub/TWiki/TWikiTemplates/testscreen.gif,404,Not Found,4,222,324,Medio,false,
Elaborato,11963,Thu Sep 19 16:40:31 CEST 2024,GET,http://192.168.50.151/p/pub/icn/bmp.gif,404,Not Found,2,222,300,Medio,false,
Fuori scopo,11964,Thu Sep 19 16:40:31 CEST 2024,GET,http://twiki.org/p/pub/TWiki/TWikiDocGraphics/warning.gif,403,Forbidden,0,130,63,,false,
Fuori scopo,11965,Thu Sep 19 16:40:31 CEST 2024,GET,http://twiki.org/p/pub/TWiki/TWikiDocGraphics/help.gif,403,Forbidden,0,130,63,,false,
Fuori scopo,11966,Thu Sep 19 16:40:31 CEST 2024,GET,http://twiki.org/p/pub/TWiki/TWikiDocGraphics/tip.gif,403,Forbidden,0,130,63,,false,
Fuori scopo,11967,Thu Sep 19 16:40:31 CEST 2024,GET,http://twiki.org/p/pub/TWiki/TWikiDocGraphics/new.gif,403,Forbidden,0,130,63,,false,
Elaborato,11968,Thu Sep 19 16:40:31 CEST 2024,GET,http://192.168.50.151/dav/,200,OK,2,209,695,Medio,false,
Fuori scopo,11969,Thu Sep 19 16:40:31 CEST 2024,GET,http://twiki.org/p/pub/TWiki/FileAttachment/Smile.gif,403,Forbidden,0,130,63,,false,
Elaborato,11970,Thu Sep 19 16:40:32 CEST 2024,GET,http://192.168.50.151/p/pub/icn/txt.gif,404,Not Found,1,222,300,Medio,false,
Elaborato,11971,Thu Sep 19 16:40:32 CEST 2024,GET,http://192.168.50.151/icons/back.gif,200,OK,3,295,216,Basso,false,
Elaborato,11972,Thu Sep 19 16:40:32 CEST 2024,GET,http://192.168.50.151/icons/blank.gif,200,OK,1,295,148,Basso,false,
Fuori scopo,11973,Thu Sep 19 16:40:32 CEST 2024,POST,https://shavar.services.mozilla.com/downloads?client=navclient-auto-ffox&appver=115.15&pver=2.2,403,Forbidden,0,130,63,,false,
Elaborato,11974,Thu Sep 19 16:40:33 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?page=home.php,200,OK,69,377,24267,Medio,false,
Fuori scopo,11975,Thu Sep 19 16:40:33 CEST 2024,GET,http://ss64.com/orad/,403,Forbidden,0,130,63,,false,
Elaborato,11976,Thu Sep 19 16:40:33 CEST 2024,GET,http://192.168.50.151/,200,OK,10,232,891,Medio,false,
Fuori scopo,11977,Thu Sep 19 16:40:33 CEST 2024,GET,http://ss64.com/favicon.ico,403,Forbidden,0,130,63,,false,
Elaborato,11978,Thu Sep 19 16:40:33 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?page=login.php,200,OK,27,377,25496,Medio,false,
Elaborato,11979,Thu Sep 19 16:40:33 CEST 2024,GET,http://192.168.50.151/dav/?C=S;O=A,200,OK,3,209,695,Medio,false,
Elaborato,11980,Thu Sep 19 16:40:33 CEST 2024,GET,http://192.168.50.151/favicon.ico,404,Not Found,7,222,294,Medio,false,
Fuori scopo,11981,Thu Sep 19 16:40:33 CEST 2024,GET,https://firefox.settings.services.mozilla.com/v1/buckets/monitor/collections/changes/changeset?_expected=0,403,Forbidden,0,130,63,,false,
Elaborato,11982,Thu Sep 19 16:40:34 CEST 2024,GET,http://192.168.50.151/,200,OK,9,232,891,Medio,false,
Elaborato,11983,Thu Sep 19 16:40:34 CEST 2024,GET,http://192.168.50.151/dav/?C=N;O=A,200,OK,5,209,695,Medio,false,
Elaborato,11984,Thu Sep 19 16:40:34 CEST 2024,GET,http://192.168.50.151/phpMyAdmin/,200,OK,30,896,4145,Medio,false,
Elaborato,11985,Thu Sep 19 16:40:35 CEST 2024,GET,http://192.168.50.151/phpMyAdmin/phpmyadmin.css.php?lang=en-utf-8&convcharset=utf-8&token=16eff025fb7291a32b0c7f134ed96943&js_frame=right&nocache=2457687151,200,OK,33,491,21389,Basso,false,
Elaborato,11986,Thu Sep 19 16:40:35 CEST 2024,GET,http://192.168.50.151/phpMyAdmin/themes/original/img/s_notice.png,200,OK,4,296,247,Basso,false,
Elaborato,11987,Thu Sep 19 16:40:35 CEST 2024,GET,http://192.168.50.151/phpMyAdmin/print.css,200,OK,4,297,1063,Basso,false,
Elaborato,11988,Thu Sep 19 16:40:35 CEST 2024,GET,http://192.168.50.151/phpMyAdmin/themes/original/img/s_warn.png,200,OK,5,297,261,Basso,false,
Elaborato,11989,Thu Sep 19 16:40:35 CEST 2024,GET,http://192.168.50.151/phpMyAdmin/themes/original/img/logo_right.png,200,OK,4,298,5658,Basso,false,
Elaborato,11990,Thu Sep 19 16:40:35 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?do=toggle-security&page=home.php,302,Found,29,443,0,Basso,false,
Elaborato,11991,Thu Sep 19 16:40:35 CEST 2024,GET,http://192.168.50.151/phpMyAdmin/favicon.ico,200,OK,4,302,18902,Basso,false,
Elaborato,11992,Thu Sep 19 16:40:35 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?page=home.php,200,OK,33,496,23796,Medio,false,
Elaborato,11993,Thu Sep 19 16:40:35 CEST 2024,GET,http://192.168.50.151/,200,OK,13,232,891,Medio,false,
Elaborato,11994,Thu Sep 19 16:40:35 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?page=home.php,200,OK,35,377,24267,Medio,false,
Elaborato,11995,Thu Sep 19 16:40:36 CEST 2024,GET,http://192.168.50.151/mutillidae/,200,OK,36,377,26071,Medio,false,Script
Elaborato,11996,Thu Sep 19 16:40:36 CEST 2024,GET,http://192.168.50.151/dav/?C=D;O=A,200,OK,21,210,695,Medio,false,
Elaborato,11997,Thu Sep 19 16:40:36 CEST 2024,POST,http://192.168.50.151/phpMyAdmin/index.php,302,Found,50,975,0,Basso,false,
Elaborato,11998,Thu Sep 19 16:40:36 CEST 2024,GET,http://192.168.50.151/phpMyAdmin/index.php?token=16eff025fb7291a32b0c7f134ed96943,200,OK,82,893,3382,Medio,false,
Elaborato,11999,Thu Sep 19 16:40:36 CEST 2024,GET,http://192.168.50.151/,200,OK,10,233,891,Medio,false,
Fuori scopo,12000,Thu Sep 19 16:40:36 CEST 2024,GET,https://firefox.settings.services.mozilla.com/v1/buckets/monitor/collections/changes/changeset?_expected=0,403,Forbidden,0,130,63,,false,
Elaborato,12001,Thu Sep 19 16:40:36 CEST 2024,GET,http://192.168.50.151/phpMyAdmin/phpmyadmin.css.php?token=16eff025fb7291a32b0c7f134ed96943&js_frame=right&nocache=2457687151,200,OK,31,483,21389,Basso,false,
Elaborato,12002,Thu Sep 19 16:40:37 CEST 2024,GET,http://192.168.50.151/phpMyAdmin/themes/original/img/s_error.png,200,OK,2,297,272,Basso,false,
Elaborato,12003,Thu Sep 19 16:40:36 CEST 2024,GET,http://192.168.50.151/mutillidae/,200,OK,36,378,26080,Medio,false,
Elaborato,12004,Thu Sep 19 16:40:37 CEST 2024,GET,http://192.168.50.151/,200,OK,10,232,891,Medio,false,
Elaborato,12005,Thu Sep 19 16:40:37 CEST 2024,GET,http://192.168.50.151/dav/?C=S;O=A,200,OK,3,210,695,Medio,false,
Elaborato,12006,Thu Sep 19 16:40:37 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?page=login.php,200,OK,31,377,41615,Medio,false,
Elaborato,12007,Thu Sep 19 16:40:37 CEST 2024,GET,http://192.168.50.151/mutillidae/set-up-database.php,200,OK,60,234,2845,Medio,false,
Elaborato,12008,Thu Sep 19 16:40:38 CEST 2024,GET,http://192.168.50.151/mutillidae/,200,OK,36,497,23796,Medio,false,
Fuori scopo,12009,Thu Sep 19 16:40:38 CEST 2024,GET,http://php.net/mcrypt,403,Forbidden,0,130,63,,false,
Fuori scopo,12010,Thu Sep 19 16:40:38 CEST 2024,GET,http://php.net/favicon.ico,403,Forbidden,0,130,63,,false,
Elaborato,12011,Thu Sep 19 16:40:38 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?do=toggle-hints&page=home.php,302,Found,55,443,0,Basso,false,
Elaborato,12012,Thu Sep 19 16:40:38 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?page=home.php,200,OK,32,377,26071,Medio,false,
Elaborato,12013,Thu Sep 19 16:40:38 CEST 2024,GET,http://192.168.50.151/dav/?C=M;O=A,200,OK,2,210,695,Medio,false,
Elaborato,12014,Thu Sep 19 16:40:39 CEST 2024,GET,http://192.168.50.151/,200,OK,12,232,891,Medio,false,
Elaborato,12015,Thu Sep 19 16:40:39 CEST 2024,GET,http://192.168.50.151/mutillidae/set-up-database.php,200,OK,55,234,2822,Medio,false,
Elaborato,12016,Thu Sep 19 16:40:39 CEST 2024,GET,http://192.168.50.151/mutillidae/,200,OK,33,378,26071,Medio,false,
Elaborato,12017,Thu Sep 19 16:40:40 CEST 2024,GET,http://192.168.50.151/,200,OK,16,233,891,Medio,false,
Fuori scopo,12018,Thu Sep 19 16:40:40 CEST 2024,GET,http://www.phpmyadmin.net/,403,Forbidden,0,130,63,,false,
Fuori scopo,12019,Thu Sep 19 16:40:40 CEST 2024,GET,http://www.phpmyadmin.net/favicon.ico,403,Forbidden,0,130,63,,false,
Elaborato,12020,Thu Sep 19 16:40:40 CEST 2024,GET,http://192.168.50.151/mutillidae/,200,OK,29,378,24267,Medio,false,
Elaborato,12021,Thu Sep 19 16:40:40 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?do=toggle-hints&page=home.php,302,Found,28,443,0,Basso,false,
Elaborato,12022,Thu Sep 19 16:40:40 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?page=home.php,200,OK,30,377,24257,Medio,false,
Elaborato,12023,Thu Sep 19 16:40:41 CEST 2024,GET,http://192.168.50.151/,200,OK,11,233,891,Medio,false,
Fuori scopo,12024,Thu Sep 19 16:40:41 CEST 2024,GET,https://firefox.settings.services.mozilla.com/v1/buckets/monitor/collections/changes/changeset?_expected=0,403,Forbidden,0,130,63,,false,
Elaborato,12025,Thu Sep 19 16:40:41 CEST 2024,GET,http://192.168.50.151/,200,OK,25,233,891,Medio,false,
Elaborato,12026,Thu Sep 19 16:40:41 CEST 2024,GET,http://192.168.50.151/,200,OK,54,233,891,Medio,false,
Elaborato,12027,Thu Sep 19 16:40:41 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?do=toggle-security&page=home.php,302,Found,46,443,0,Basso,false,
Elaborato,12028,Thu Sep 19 16:40:42 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?page=home.php,200,OK,31,496,23796,Medio,false,
Fuori scopo,12029,Thu Sep 19 16:40:42 CEST 2024,GET,http://www.phpmyadmin.net/,403,Forbidden,0,130,63,,false,
Elaborato,12030,Thu Sep 19 16:40:42 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?page=show-log.php,200,OK,30,378,23014,Medio,false,
Elaborato,12031,Thu Sep 19 16:40:42 CEST 2024,GET,http://192.168.50.151/twiki/,200,OK,2,297,782,Medio,false,
Elaborato,12032,Thu Sep 19 16:40:42 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,71,218,10145,Medio,false,
Elaborato,12033,Thu Sep 19 16:40:42 CEST 2024,GET,http://192.168.50.151/twiki/,200,OK,3,296,782,Medio,false,
Elaborato,12034,Thu Sep 19 16:40:43 CEST 2024,GET,http://192.168.50.151/dav/,200,OK,2,209,695,Medio,false,
Elaborato,12035,Thu Sep 19 16:40:43 CEST 2024,GET,http://192.168.50.151/icons/blank.gif,200,OK,1,295,148,Basso,false,
Elaborato,12036,Thu Sep 19 16:40:43 CEST 2024,GET,http://192.168.50.151/icons/back.gif,200,OK,1,295,216,Basso,false,
Elaborato,12037,Thu Sep 19 16:40:43 CEST 2024,GET,http://192.168.50.151/,200,OK,8,232,891,Medio,false,
Elaborato,12038,Thu Sep 19 16:40:43 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?page=login.php,200,OK,50,497,25046,Medio,false,
Elaborato,12039,Thu Sep 19 16:40:43 CEST 2024,GET,http://192.168.50.151/twiki/TWikiDocumentation.html,200,OK,102,302,453477,Medio,false,
Fuori scopo,12040,Thu Sep 19 16:40:43 CEST 2024,GET,http://twiki.org/p/pub/TWiki/TWikiDocGraphics/new.gif,403,Forbidden,0,130,63,,false,
Fuori scopo,12041,Thu Sep 19 16:40:43 CEST 2024,GET,http://twiki.org/p/pub/TWiki/TWikiDocGraphics/help.gif,403,Forbidden,0,130,63,,false,
Fuori scopo,12042,Thu Sep 19 16:40:43 CEST 2024,GET,http://twiki.org/p/pub/TWiki/TWikiDocGraphics/tip.gif,403,Forbidden,0,130,63,,false,
Elaborato,12043,Thu Sep 19 16:40:43 CEST 2024,GET,http://192.168.50.151/p/pub/icn/bmp.gif,404,Not Found,4,222,300,Medio,false,
Elaborato,12044,Thu Sep 19 16:40:43 CEST 2024,GET,http://192.168.50.151/p/pub/TWiki/TWikiTemplates/testscreen.gif,404,Not Found,3,223,324,Medio,false,
Fuori scopo,12045,Thu Sep 19 16:40:43 CEST 2024,GET,http://twiki.org/p/pub/TWiki/TWikiDocGraphics/warning.gif,403,Forbidden,0,130,63,,false,
Fuori scopo,12046,Thu Sep 19 16:40:43 CEST 2024,GET,http://twiki.org/p/pub/TWiki/FileAttachment/Smile.gif,403,Forbidden,0,130,63,,false,
Elaborato,12047,Thu Sep 19 16:40:43 CEST 2024,GET,http://192.168.50.151/p/pub/icn/txt.gif,404,Not Found,1,222,300,Medio,false,
Elaborato,12048,Thu Sep 19 16:40:43 CEST 2024,GET,http://192.168.50.151/,200,OK,9,232,891,Medio,false,
Elaborato,12049,Thu Sep 19 16:40:44 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?do=toggle-hints&page=show-log.php,302,Found,42,447,0,Basso,false,
Elaborato,12050,Thu Sep 19 16:40:44 CEST 2024,GET,http://192.168.50.151/twiki/TWikiDocumentation.html,200,OK,64,301,453477,Medio,false,
Fuori scopo,12051,Thu Sep 19 16:40:44 CEST 2024,GET,http://twiki.org/p/pub/TWiki/TWikiDocGraphics/warning.gif,403,Forbidden,0,130,63,,false,
Fuori scopo,12052,Thu Sep 19 16:40:44 CEST 2024,GET,http://twiki.org/p/pub/TWiki/TWikiDocGraphics/new.gif,403,Forbidden,0,130,63,,false,
Fuori scopo,12053,Thu Sep 19 16:40:44 CEST 2024,GET,http://twiki.org/p/pub/TWiki/TWikiDocGraphics/help.gif,403,Forbidden,0,130,63,,false,
Elaborato,12054,Thu Sep 19 16:40:44 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,73,218,10145,Medio,false,
Fuori scopo,12055,Thu Sep 19 16:40:44 CEST 2024,GET,http://twiki.org/p/pub/TWiki/TWikiDocGraphics/tip.gif,403,Forbidden,0,130,63,,false,
Fuori scopo,12056,Thu Sep 19 16:40:44 CEST 2024,GET,http://twiki.org/p/pub/TWiki/FileAttachment/Smile.gif,403,Forbidden,0,130,63,,false,
Elaborato,12057,Thu Sep 19 16:40:44 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?page=show-log.php,200,OK,29,377,25275,Medio,false,
Elaborato,12058,Thu Sep 19 16:40:44 CEST 2024,GET,http://192.168.50.151/p/pub/icn/txt.gif,404,Not Found,1,222,300,Medio,false,
Elaborato,12059,Thu Sep 19 16:40:44 CEST 2024,GET,http://192.168.50.151/p/pub/icn/bmp.gif,404,Not Found,1,222,300,Medio,false,
Elaborato,12060,Thu Sep 19 16:40:44 CEST 2024,GET,http://192.168.50.151/p/pub/TWiki/TWikiTemplates/testscreen.gif,404,Not Found,2,222,324,Medio,false,
Fuori scopo,12061,Thu Sep 19 16:40:44 CEST 2024,GET,http://twiki.org/p/pub/TWiki/TWikiDocGraphics/warning.gif,403,Forbidden,0,130,63,,false,
Elaborato,12062,Thu Sep 19 16:40:44 CEST 2024,GET,http://192.168.50.151/,200,OK,18,232,891,Medio,false,
Elaborato,12063,Thu Sep 19 16:40:44 CEST 2024,GET,http://192.168.50.151/mutillidae/,200,OK,32,442,24257,Medio,false,
Elaborato,12064,Thu Sep 19 16:40:44 CEST 2024,GET,http://192.168.50.151/mutillidae/styles/ddsmoothmenu/ddsmoothmenu.css,200,OK,6,297,2250,Basso,false,
Elaborato,12065,Thu Sep 19 16:40:44 CEST 2024,GET,http://192.168.50.151/mutillidae/javascript/bookmark-site.js,200,OK,12,313,1064,Basso,false,
Elaborato,12066,Thu Sep 19 16:40:44 CEST 2024,GET,http://192.168.50.151/mutillidae/javascript/ddsmoothmenu/ddsmoothmenu.js,200,OK,9,314,8638,Basso,false,
Elaborato,12067,Thu Sep 19 16:40:44 CEST 2024,GET,http://192.168.50.151/mutillidae/styles/ddsmoothmenu/ddsmoothmenu-v.css,200,OK,10,297,1188,Basso,false,
Elaborato,12068,Thu Sep 19 16:40:44 CEST 2024,GET,http://192.168.50.151/mutillidae/javascript/ddsmoothmenu/jquery.min.js,200,OK,17,315,57254,Medio,false,
Elaborato,12069,Thu Sep 19 16:40:44 CEST 2024,GET,http://192.168.50.151/mutillidae/styles/global-styles.css,200,OK,12,297,7734,Basso,false,
Elaborato,12070,Thu Sep 19 16:40:44 CEST 2024,GET,http://192.168.50.151/mutillidae/images/coykillericon.png,200,OK,2,298,5575,Basso,false,
Elaborato,12071,Thu Sep 19 16:40:44 CEST 2024,GET,http://192.168.50.151/mutillidae/images/backtrack-4-r2-logo-90-69.png,200,OK,1,297,1444,Basso,false,
Elaborato,12072,Thu Sep 19 16:40:44 CEST 2024,GET,http://192.168.50.151/mutillidae/images/php-mysql-logo-176-200.jpeg,200,OK,1,299,4441,Basso,false,
Elaborato,12073,Thu Sep 19 16:40:44 CEST 2024,GET,http://192.168.50.151/mutillidae/images/owasp-logo-400-300.png,200,OK,6,300,71875,Basso,false,
Elaborato,12074,Thu Sep 19 16:40:44 CEST 2024,GET,http://192.168.50.151/mutillidae/images/toad-for-mysql-77-80.jpg,200,OK,10,300,10273,Basso,false,
Elaborato,12075,Thu Sep 19 16:40:44 CEST 2024,GET,http://192.168.50.151/mutillidae/images/twitter.gif,200,OK,1,297,1828,Basso,false,
Elaborato,12076,Thu Sep 19 16:40:44 CEST 2024,GET,http://192.168.50.151/mutillidae/images/bui_eclipse_pos_logo_fc_med.jpg,200,OK,8,300,51649,Basso,false,
Elaborato,12077,Thu Sep 19 16:40:44 CEST 2024,GET,http://192.168.50.151/mutillidae/images/youtube_256_256.png,200,OK,4,299,39246,Basso,false,
Elaborato,12078,Thu Sep 19 16:40:44 CEST 2024,GET,http://192.168.50.151/mutillidae/images/IhackBanner2x_final_print.jpg,200,OK,15,303,102077,Basso,false,
Elaborato,12079,Thu Sep 19 16:40:44 CEST 2024,GET,http://192.168.50.151/mutillidae/images/samurai-wtf-logo-320-214.jpeg,200,OK,5,299,6492,Basso,false,
Elaborato,12080,Thu Sep 19 16:40:44 CEST 2024,GET,http://192.168.50.151/mutillidae/favicon.ico,200,OK,1,300,1150,Basso,false,
Elaborato,12081,Thu Sep 19 16:40:44 CEST 2024,GET,http://192.168.50.151/mutillidae/images/right.gif,200,OK,1,296,860,Basso,false,
Elaborato,12082,Thu Sep 19 16:40:45 CEST 2024,GET,http://192.168.50.151/mutillidae/,200,OK,33,441,24257,Medio,false,
